Image	Name	Class	Parent	ROI	Centroid X µm	Centroid Y µm	Num Detections	Num Negative	Num Positive	Positive %	Num Positive per mm^2	Area µm^2	Perimeter µm
K021_PR004_CD3	Tissue_area	Tissue_area	Image	Geometry	5573.6	1880.4	61620	57648	3972	6.446	191.44	20747750.4	25721
K021_PR004_CD3	Fibrosis	Fibrosis	Tissue_area	Geometry	6333.3	1537	7345	6828	517	7.039	118.96	4346171.1	35276.6
K021_PR004_CD3	tumour_immune	tumour_immune	Image	Geometry	5919.1	1996.5	45941	44290	1651	3.594	122.09	13523327.2	48385.1
K021_PR004_CD3	Normal kidney	Normal kidney	Image	Geometry	1808.2	1937.9	9060	7111	1949	21.51	798.75	2440053	13833.2
K021_PR004_CD3	diffuse	diffuse	Image	Geometry	5919.1	1996.5	45941	44290	1651	3.594	122.09	13523327.2	48385.1
K021_PR004_CD3	tumour_immune	tumour_immune	Image	Geometry	5919.1	1996.5	45941	44290	1651	3.594	122.09	13523327.2	48385.1
K021_PR004_CD3	peri-tumoural_immune	peri-tumoural_immune	Image	Geometry	5916.2	1608	9630	8700	930	9.657	191.5	4856313.4	32972.1
K021_PR003_CD3	Tissue_area	Tissue_area	Image	Geometry	5712.1	3163.9	122418	91259	31159	25.45	1505.8	20693270.7	27574.9
K021_PR003_CD3	tumour_immune	tumour_immune	Image	Geometry	7018.3	3113.9	54046	49917	4129	7.64	417.89	9880561.6	23305.6
K021_PR003_CD3	Normal kidney	Normal kidney	Image	Geometry	4442.8	3133.6	69854	42582	27272	39.04	2570	10611609	31843.2
K021_PR003_CD3	peri-tumoural_immune	peri-tumoural_immune	Normal kidney	Geometry	5794.9	3854.1	28023	12758	15265	54.47	4353.6	3506325.3	22723.4
K021_PR003_CD3	diffuse	diffuse	Image	Geometry	7018.3	3113.9	54046	49917	4129	7.64	417.89	9880561.6	23305.6
K021_PR003_CD3	tumour_immune	tumour_immune	Image	Geometry	7018.3	3113.9	54046	49917	4129	7.64	417.89	9880561.6	23305.6
